negative_top1,neutral_top1,positive_top1,negative_top2,neutral_top2,positive_top2,negative_top3,neutral_top3,positive_top3,negative_top4,neutral_top4,positive_top4,negative_top5,neutral_top5,positive_top5,negative_top6,neutral_top6,positive_top6,negative_top7,neutral_top7,positive_top7,negative_top8,neutral_top8,positive_top8,negative_top9,neutral_top9,positive_top9,negative_top10,neutral_top10,positive_top10,negative_top11,neutral_top11,positive_top11,negative_top12,neutral_top12,positive_top12,negative_top13,neutral_top13,positive_top13,negative_top14,neutral_top14,positive_top14,negative_top15,neutral_top15,positive_top15,negative_top16,neutral_top16,positive_top16,negative_top17,neutral_top17,positive_top17,negative_top18,neutral_top18,positive_top18,negative_top19,neutral_top19,positive_top19,negative_top20,neutral_top20,positive_top20,negative_top21,neutral_top21,positive_top21,negative_top22,neutral_top22,positive_top22,negative_top23,neutral_top23,positive_top23,negative_top24,neutral_top24,positive_top24,negative_top25,neutral_top25,positive_top25
0.87764436,0.118662685,0.0036929613,0.17938983,0.7771847,0.043425463,0.22199829,0.6512718,0.12672989,0.29453138,0.67341,0.03205861,0.81668735,0.17927909,0.0040335525,0.49342838,0.4657545,0.04081709,0.18919113,0.77468795,0.036120873,0.022612343,0.6994987,0.27788895,0.02403848,0.91166383,0.06429777,0.23833747,0.67560756,0.086054936,0.8514775,0.14366885,0.0048536966,0.25950173,0.69236493,0.048133403,0.70203316,0.28420034,0.013766517,0.57649195,0.40454867,0.018959356,0.080481164,0.86464405,0.054874737,0.7490108,0.23789519,0.013093987,0.007850787,0.7901752,0.20197403,0.85800046,0.13853431,0.003465194,0.13788144,0.75964826,0.10247029,0.281176,0.68029064,0.038533423,0.0040295753,0.28001052,0.71595985,0.4452996,0.5466002,0.008100136,0.73632175,0.25304568,0.010632661,0.49353078,0.49138054,0.015088717,0.78868973,0.20565084,0.0056594023
0.74386275,0.2351307,0.021006549,0.1625493,0.81506777,0.022382867,0.81144154,0.18508959,0.003468902,0.54690605,0.42202574,0.031068265,0.7943046,0.1983384,0.0073569757,0.644921,0.3466407,0.008438352,0.07484655,0.8503555,0.074797995,0.5877839,0.40213743,0.01007867,0.7709638,0.2237059,0.0053302506,0.4495886,0.49777713,0.052634314,0.83141804,0.16343111,0.0051508914,0.6183487,0.3664254,0.015225865,0.721547,0.27224782,0.00620522,0.7185725,0.26875725,0.012670193,0.8488859,0.14689365,0.0042204815,0.75046456,0.24524237,0.004293055,0.3110703,0.6198852,0.06904449,0.613332,0.3826076,0.004060415,0.39247274,0.59451437,0.013012855,0.014495773,0.53088784,0.45461634,0.77256435,0.21763915,0.009796561,0.7053531,0.29034874,0.004298184,0.9233071,0.07418316,0.0025097572,0.6733934,0.3219908,0.0046158186,0.858066,0.13781248,0.004121412
0.19364801,0.7489526,0.05739936,0.9467767,0.051270805,0.0019525712,0.5912632,0.36292693,0.045809813,0.9460723,0.051697873,0.0022299406,0.25769833,0.7274497,0.014851943,0.8782228,0.11862814,0.0031490447,0.7556497,0.2372683,0.0070819026,0.77702075,0.21830393,0.0046753148,0.922234,0.07551794,0.002248175,0.8208973,0.1740934,0.0050093755,0.26809907,0.703489,0.028411957,0.06512715,0.8893205,0.045552358,0.85628366,0.14085467,0.0028616171,0.20899045,0.7611947,0.029814841,0.46759874,0.52156425,0.010837022,0.6799678,0.30533236,0.014699772,0.28253582,0.6026238,0.11484034,0.9086712,0.088392526,0.0029363385,0.34373057,0.6114362,0.04483327,0.25947005,0.5503589,0.1901711,0.28932726,0.6935722,0.017100485,0.61879426,0.37336174,0.007843959,0.708804,0.28191566,0.009280371,0.03363876,0.62926984,0.33709142,0.5080879,0.48420957,0.0077025155
0.94933546,0.048183706,0.002480931,0.3776151,0.5624558,0.059929144,0.0029335283,0.20567591,0.7913905,0.82657665,0.16799684,0.005426563,0.9248574,0.07219293,0.0029496995,0.61791325,0.36418423,0.017902464,0.8047775,0.18403696,0.011185542,0.93582094,0.06088379,0.003295307,0.4050793,0.5765928,0.018327856,0.7428194,0.2516973,0.0054832483,0.8171238,0.17460299,0.008273205,0.20961273,0.74419695,0.04619033,0.0074146423,0.4958094,0.49677593,0.8431007,0.14403272,0.012866489,0.7004485,0.2945411,0.005010367,0.7394884,0.2527339,0.007777744,0.6604952,0.3320537,0.007451033,0.86228627,0.13262586,0.005087877,0.79571414,0.20051916,0.0037666624,0.02354116,0.4329811,0.5434777,0.44872013,0.5327942,0.01848567,0.83688986,0.15873487,0.0043752934,0.8847843,0.10872036,0.006495284,0.09052374,0.8845947,0.02488158,0.076436885,0.40022355,0.52333957
0.13426554,0.831666,0.034068435,0.86596733,0.12653291,0.007499713,0.8180616,0.175428,0.006510382,0.5461726,0.44093633,0.012891087,0.30945215,0.66774285,0.022805028,0.89776224,0.09912916,0.0031085643,0.14384851,0.7129488,0.14320274,0.26464364,0.708667,0.026689412,0.7658507,0.22462335,0.009525922,0.6458085,0.33626428,0.017927213,0.32534653,0.43883768,0.23581576,0.43983462,0.54218876,0.017976614,0.3464357,0.45473227,0.19883202,0.7057438,0.28661722,0.007639035,0.44916913,0.5402394,0.010591384,0.7550289,0.23592117,0.009049979,0.033271983,0.76481384,0.20191422,0.89951646,0.09486511,0.005618475,0.85773605,0.13280527,0.009458642,0.0642256,0.9081977,0.027576622,0.87522197,0.1218389,0.0029390699,0.64902306,0.34082508,0.010151891,0.6527789,0.33731022,0.009910918,0.74709207,0.24769935,0.005208579,0.42057785,0.5620364,0.017385751
0.75398886,0.23692194,0.009089192,0.13720503,0.7636664,0.099128604,0.3550684,0.6265522,0.018379403,0.42642608,0.55473137,0.018842584,0.82892793,0.1652671,0.005804921,0.65122986,0.34253323,0.006236909,0.3459159,0.6204666,0.033617508,0.21146505,0.77045125,0.018083591,0.68293035,0.30624843,0.0108211655,0.50924176,0.48254383,0.008214408,0.3530654,0.61973375,0.02720082,0.032083362,0.7301809,0.2377358,0.85314095,0.14193298,0.004926023,0.69657916,0.2934301,0.009990828,0.34764028,0.6192485,0.03311115,0.022080736,0.73982733,0.23809186,0.3670281,0.61700624,0.015965592,0.83087337,0.16546316,0.0036635015,0.5538912,0.40657127,0.039537534,0.46963835,0.5183486,0.01201303,0.8835884,0.10899399,0.0074175727,0.04652816,0.9120925,0.041379392,0.50497603,0.4754306,0.019593354,0.59465414,0.39896318,0.006382698,0.57815063,0.41317353,0.008675854
0.3782183,0.60653925,0.015242427,0.5544517,0.43188977,0.01365855,0.84188914,0.14842048,0.009690319,0.42895848,0.5525635,0.018478025,0.05471573,0.7946115,0.1506727,0.6654217,0.3264085,0.008169705,0.04780865,0.89759403,0.05459732,0.15923104,0.7297587,0.11101026,0.038333666,0.8726342,0.08903217,0.044438608,0.9143531,0.041208275,0.04754113,0.8602887,0.0921702,0.69518024,0.2974692,0.0073506166,0.5434056,0.44201717,0.014577219,0.49884152,0.48615697,0.015001505,0.57961607,0.41337082,0.0070131673,0.7631547,0.22524503,0.011600254,0.129696,0.8258234,0.04448059,0.6254998,0.36477014,0.009730068,0.8440791,0.15193611,0.0039848736,0.34702444,0.59754807,0.055427466,0.79845375,0.1961963,0.0053499825,0.8603362,0.13680951,0.0028543014,0.027765226,0.9238281,0.048406653,0.8553277,0.13412085,0.010551478,0.7818715,0.21025668,0.007871802
0.35366166,0.6130746,0.033263687,0.44377157,0.5410892,0.015139285,0.8905163,0.1023258,0.0071579386,0.7408222,0.24973147,0.009446432,0.5841046,0.39596453,0.019930791,0.86664224,0.12965713,0.00370058,0.6616783,0.33177775,0.00654389,0.09006578,0.8363565,0.0735777,0.17974456,0.7481475,0.07210796,0.8705707,0.121032126,0.008397153,0.69068044,0.29971626,0.0096032955,0.47481993,0.51538205,0.009797989,0.42121014,0.5588286,0.019961316,0.78017646,0.21562983,0.0041936915,0.6822893,0.31334192,0.0043687755,0.45180508,0.50329417,0.044900768,0.7633177,0.22825578,0.00842652,0.41556734,0.56428504,0.020147631,0.21970493,0.75997096,0.0203241,0.61645144,0.36956903,0.013979432,0.023125013,0.7954676,0.18140732,0.3162103,0.63799214,0.045797605,0.45537382,0.5263525,0.018273627,0.0896679,0.83996105,0.07037108,0.68286,0.31077814,0.0063618687
0.71706516,0.2753415,0.007593367,0.9027421,0.094248325,0.0030095316,0.5078442,0.47479448,0.017361267,0.86793786,0.12762937,0.004432798,0.8527647,0.14118667,0.006048599,0.74595237,0.24284495,0.011202717,0.5107252,0.43418273,0.055092104,0.3002411,0.6776151,0.022143852,0.6676721,0.32453078,0.007797146,0.94217646,0.054833926,0.002989648,0.88111246,0.11521784,0.003669756,0.61784405,0.37129247,0.010863497,0.0058101392,0.8972398,0.09695008,0.63525516,0.34522092,0.019523917,0.8908052,0.105083056,0.0041117663,0.79445857,0.2013758,0.004165548,0.5481874,0.44070023,0.011112412,0.9301296,0.06637785,0.0034926091,0.9053972,0.09192055,0.0026823112,0.78811586,0.20817176,0.0037124322,0.09984552,0.8468488,0.05330566,0.487193,0.4199728,0.09283422,0.738571,0.25594026,0.005488755,0.9015773,0.09559389,0.0028287298,0.0020960441,0.25528833,0.74261564
0.008178552,0.93263274,0.059188757,0.6054061,0.3857787,0.008815211,0.41293618,0.5604623,0.0266016,0.44960234,0.5004649,0.04993274,0.05786437,0.90121,0.040925626,0.36209568,0.61078817,0.02711617,0.8484983,0.14831403,0.0031877516,0.2343195,0.5690153,0.19666515,0.87803495,0.11447252,0.00749256,0.28372914,0.70239174,0.013879076,0.7102847,0.28293934,0.006775942,0.006299282,0.15399782,0.83970284,0.4086388,0.56549585,0.02586541,0.098204784,0.7596128,0.14218235,0.013050805,0.7926017,0.19434749,0.8261547,0.17003056,0.003814736,0.6940941,0.30017173,0.005734154,0.08819649,0.8029226,0.1088809,0.41772607,0.5652131,0.017060878,0.763531,0.23131703,0.005151918,0.80894077,0.17394577,0.01711356,0.08342229,0.50304484,0.4135329,0.68895817,0.30256185,0.008480053,0.07515038,0.8812943,0.04355527,0.8846264,0.105845876,0.009527701
0.79191834,0.19136332,0.016718425,0.7145364,0.2756756,0.009787992,0.90894836,0.084473476,0.0065780887,0.062469255,0.90315086,0.034379907,0.4340998,0.5529643,0.012935844,0.5981141,0.3906439,0.011242047,0.2521816,0.59328306,0.15453531,0.5258502,0.46434575,0.009804051,0.7358488,0.2533491,0.010802139,0.24761796,0.72884566,0.023536399,0.50967693,0.4762672,0.014055844,0.679322,0.30698827,0.013689722,0.83920354,0.15778692,0.0030095177,0.585641,0.40734473,0.0070142606,0.95785755,0.040312722,0.0018296911,0.71238434,0.27899334,0.008622284,0.74568737,0.24981506,0.0044975397,0.059166092,0.6994543,0.2413796,0.14477114,0.76280355,0.0924253,0.0067036403,0.6488395,0.34445688,0.010371257,0.23818001,0.7514487,0.5178863,0.46728295,0.014830709,0.73311806,0.2578618,0.009020138,0.03617696,0.91285205,0.050971005,0.84018654,0.15414868,0.0056648427
0.76274765,0.22250505,0.0147473095,0.43424696,0.49800012,0.06775288,0.69285583,0.29787335,0.009270768,0.07678148,0.88573104,0.03748753,0.8969959,0.09955943,0.003444661,0.15380485,0.8229576,0.023237545,0.9278002,0.06891095,0.0032888714,0.029763853,0.91104627,0.05918978,0.804609,0.18699671,0.008394286,0.5796051,0.388258,0.032136854,0.16701703,0.81514204,0.017840933,0.27996704,0.6599672,0.060065687,0.8392219,0.15344363,0.007334427,0.6329758,0.35595393,0.011070236,0.16185355,0.8184688,0.019677607,0.0036193817,0.4100365,0.5863441,0.8142659,0.17841908,0.0073150806,0.37809893,0.61184853,0.0100525655,0.33249924,0.59498936,0.072511435,0.29427937,0.61346865,0.09225196,0.14426246,0.81923896,0.03649859,0.51456434,0.47677252,0.008663181,0.90466523,0.09265198,0.002682696,0.36099187,0.5511648,0.08784329,0.117573224,0.8237337,0.058693036
0.87360376,0.12092091,0.0054753977,0.9469352,0.051212437,0.0018524616,0.6934829,0.2969441,0.009573029,0.059106857,0.61616606,0.32472706,0.9031516,0.093953215,0.0028951452,0.29733965,0.64701164,0.055648703,0.69216985,0.29414862,0.01368149,0.6651403,0.32301915,0.011840627,0.4773363,0.49427342,0.028390286,0.95512885,0.042245973,0.0026252067,0.8979008,0.098724075,0.0033750865,0.80033004,0.18432851,0.015341435,0.78800106,0.20288698,0.009112032,0.040273182,0.9229061,0.036820672,0.51766866,0.46506894,0.017262422,0.34245896,0.62804353,0.02949749,0.767675,0.22113074,0.011194244,0.4025727,0.5497342,0.047693092,0.14858256,0.8211456,0.030271957,0.5719271,0.4180452,0.010027701,0.91548866,0.08185337,0.0026580186,0.94831985,0.048084494,0.0035956763,0.8982648,0.0979322,0.003802952,0.012988331,0.9394043,0.04760733,0.02608643,0.85286736,0.12104623
0.49613595,0.4719917,0.031872407,0.045206394,0.84646255,0.108331054,0.34819615,0.60784376,0.043960053,0.38661507,0.6018957,0.011489264,0.9094045,0.08458448,0.006010951,0.9442187,0.05324468,0.0025366158,0.06578986,0.82419604,0.110014126,0.12043767,0.72966295,0.14989941,0.77401865,0.21805038,0.007930951,0.23410906,0.7160237,0.04986724,0.29046625,0.6599472,0.049586516,0.30862978,0.6744761,0.01689415,0.2928524,0.68413174,0.023015875,0.8688143,0.12727241,0.0039132787,0.057077225,0.8698858,0.07303698,0.15335594,0.8164491,0.030194893,0.34055907,0.63497704,0.024463916,0.39949328,0.5731255,0.027381245,0.30147785,0.58621734,0.11230481,0.6670211,0.32741994,0.005558978,0.20917962,0.7743304,0.016490037,0.34758288,0.61578673,0.036630426,0.55452913,0.43351212,0.011958722,0.5448173,0.43385857,0.02132416,0.27904832,0.68609565,0.03485612
0.77210784,0.21356213,0.014330017,0.43260324,0.5487866,0.018610198,0.94469106,0.05285376,0.0024553023,0.18305124,0.74598956,0.07095924,0.90042394,0.096784934,0.0027911607,0.23288208,0.7423313,0.024786647,0.25738773,0.72003245,0.022579776,0.5801602,0.40732092,0.012518843,0.19637865,0.73316884,0.07045244,0.07561076,0.87324226,0.051146977,0.5530572,0.43519184,0.011750978,0.3545893,0.6239598,0.021450909,0.010038599,0.84891546,0.14104597,0.44895452,0.5264103,0.024635274,0.69880503,0.28813276,0.01306224,0.1872951,0.65947485,0.15323006,0.26478207,0.6690174,0.06620054,0.3532182,0.62308955,0.023692263,0.7373069,0.25454867,0.008144456,0.5233387,0.44717082,0.029490445,0.43696994,0.54965854,0.013371486,0.8989369,0.09775476,0.0033082452,0.39937162,0.56283474,0.03779362,0.7515908,0.24035572,0.008053455,0.8385746,0.15530603,0.006119412
0.7712416,0.22380026,0.0049582045,0.00517492,0.13294971,0.86187536,0.07297463,0.8774772,0.049548134,0.44715557,0.53941053,0.01343396,0.7346018,0.25837287,0.007025299,0.30713534,0.6709896,0.021875089,0.71248204,0.27771026,0.009807757,0.582462,0.41098446,0.006553544,0.8883193,0.10847249,0.00320821,0.011707026,0.37725535,0.6110376,0.0070036883,0.17324609,0.8197502,0.57458264,0.4121199,0.013297559,0.85406715,0.1423018,0.0036310016,0.47480997,0.5010639,0.024126116,0.4632908,0.5211516,0.015557606,0.9365125,0.061194282,0.0022932317,0.056423362,0.88961756,0.053958982,0.94095445,0.05651066,0.002534951,0.46605593,0.43823975,0.09570436,0.571452,0.4121291,0.016418872,0.8102324,0.175158,0.014609628,0.7975891,0.19804552,0.0043653413,0.15984005,0.82756674,0.0125932,0.586739,0.40584078,0.0074202344,0.8226036,0.17048773,0.0069086757
0.012215307,0.24350515,0.74427956,0.7091492,0.28331754,0.00753324,0.7788784,0.21628433,0.0048372406,0.56006104,0.42191344,0.018025441,0.41308504,0.53230584,0.054609094,0.9076475,0.08955242,0.002800155,0.8425443,0.14907096,0.008384747,0.9129364,0.08421242,0.0028512382,0.31172714,0.66853046,0.019742377,0.6487731,0.340017,0.011209974,0.9113317,0.08365532,0.0050129574,0.89542,0.101731114,0.0028488848,0.8752693,0.12195371,0.0027769879,0.9291001,0.06863991,0.00226003,0.77643013,0.21236865,0.011201245,0.55025226,0.3923779,0.057369802,0.9315178,0.06632517,0.0021570253,0.78787845,0.20833996,0.003781598,0.3972159,0.57816076,0.024623344,0.007000193,0.5828573,0.4101425,0.8777167,0.11937117,0.0029120918,0.13264945,0.80079377,0.06655673,0.65714127,0.33111808,0.011740639,0.87283766,0.1239169,0.0032454447,0.9197885,0.077556215,0.0026552873
0.8353796,0.1602367,0.004383703,0.666593,0.3093662,0.024040721,0.76657957,0.22512898,0.008291456,0.90495354,0.09275101,0.0022953926,0.9377714,0.05913316,0.0030955472,0.46866325,0.5112178,0.020118948,0.16924784,0.7922391,0.038513076,0.8630398,0.13151686,0.0054433,0.17359957,0.75724953,0.06915087,0.16205303,0.8200086,0.01793841,0.6213767,0.36931494,0.009308311,0.20184983,0.70731586,0.09083423,0.3988959,0.55005974,0.051044367,0.08334887,0.5931572,0.323494,0.08443141,0.7992273,0.116341405,0.8988933,0.09841057,0.0026961602,0.5209456,0.46137497,0.01767942,0.8090548,0.18457401,0.006371199,0.47131756,0.44633582,0.08234655,0.92836124,0.06974226,0.0018965795,0.492838,0.4969572,0.010204748,0.050830975,0.82205147,0.12711746,0.4516916,0.5333898,0.014918618,0.68073034,0.30742416,0.011845435,0.6984405,0.28092793,0.020631675
0.8610871,0.13272727,0.006185614,0.7338726,0.25333712,0.012790278,0.64349824,0.35134125,0.0051605226,0.43000922,0.5366136,0.033377197,0.9530243,0.044498768,0.0024768922,0.010407074,0.19311002,0.796483,0.7489167,0.23824447,0.012838879,0.8670258,0.12768355,0.005290687,0.17275795,0.68179303,0.14544904,0.63015056,0.36093023,0.008919176,0.91896564,0.078598894,0.0024355098,0.65293586,0.336707,0.01035721,0.77720106,0.2150926,0.007706282,0.18613036,0.7934237,0.020445924,0.93403536,0.062744655,0.0032199733,0.9432198,0.054298,0.002482182,0.47411582,0.50953066,0.016353471,0.552846,0.43293047,0.014223451,0.4874938,0.49231556,0.020190686,0.85343283,0.14348505,0.0030820775,0.06508312,0.89674276,0.03817411,0.034099907,0.8895904,0.07630969,0.45198533,0.5286475,0.019367231,0.07616791,0.8783858,0.045446306,0.63765955,0.35428867,0.0080518015
0.031007191,0.8784288,0.090564005,0.010298703,0.38880795,0.6008933,0.72435296,0.2674003,0.008246699,0.16765657,0.7847029,0.047640543,0.20025055,0.77371806,0.026031416,0.0028308136,0.17159364,0.82557553,0.9095337,0.08760653,0.002859811,0.5507516,0.44076517,0.008483272,0.8624443,0.13387553,0.0036802301,0.4674049,0.50799644,0.024598697,0.6681221,0.3174626,0.014415295,0.84953046,0.14472008,0.005749362,0.92413825,0.073688455,0.0021733616,0.6061563,0.38532683,0.008516885,0.7958777,0.19992717,0.0041950904,0.28431228,0.6739336,0.04175412,0.7305682,0.25742924,0.012002558,0.17160018,0.774494,0.0539058,0.81132466,0.1837506,0.004924717,0.70266855,0.27663967,0.020691818,0.7692478,0.22475412,0.0059981337,0.90906763,0.08830809,0.002624299,0.4694574,0.5179552,0.012587409,0.3312397,0.6540865,0.014673795,0.16889928,0.7822923,0.048808407
0.07728416,0.81246585,0.11025006,0.80710274,0.18649854,0.006398685,0.55425453,0.42516443,0.020580987,0.87051547,0.12532961,0.004155009,0.91324127,0.08358201,0.0031767078,0.8349105,0.16054729,0.0045422567,0.51415366,0.47705418,0.008792228,0.80132604,0.17974351,0.018930512,0.34253442,0.6250011,0.032464497,0.9176354,0.07937162,0.002992954,0.24986063,0.7320641,0.018075252,0.81293696,0.18275625,0.0043067546,0.96952707,0.027786728,0.0026861986,0.91102225,0.086147286,0.002830506,0.8670189,0.13031529,0.00266585,0.02003306,0.4967976,0.48316935,0.8354632,0.16147766,0.0030591944,0.45165527,0.5290919,0.019252835,0.5354703,0.44247454,0.022055192,0.24159648,0.73581535,0.022588175,0.048923902,0.8950264,0.05604967,0.45013344,0.5295948,0.020271793,0.46741462,0.5165983,0.01598707,0.114893444,0.80946624,0.07564037,0.87099123,0.11857918,0.010429675
0.022540389,0.77371323,0.20374636,0.88663024,0.10866406,0.004705739,0.11786909,0.84242237,0.039708488,0.51400715,0.47761226,0.008380636,0.029849319,0.9178205,0.052330095,0.5876607,0.403567,0.008772362,0.34967628,0.56968385,0.08063983,0.9328143,0.06464618,0.0025394515,0.8230082,0.1709469,0.006044932,0.41633973,0.571785,0.011875362,0.5395428,0.45253593,0.007921249,0.00544409,0.77989984,0.21465605,0.67522025,0.31828427,0.0064954865,0.704796,0.27330408,0.021899927,0.4604565,0.5120004,0.027543087,0.54645526,0.42789385,0.025650848,0.008196412,0.79090303,0.20090057,0.70753455,0.27662995,0.015835492,0.478821,0.49881408,0.022364996,0.20441814,0.7756493,0.019932473,0.75527585,0.23994668,0.0047774473,0.75100774,0.24192166,0.0070706,0.7489791,0.22800386,0.023017019,0.88460475,0.112885244,0.0025100326,0.4416208,0.5358614,0.022517843
0.88341194,0.11343851,0.0031495208,0.95327127,0.04428912,0.0024395864,0.25403085,0.727915,0.0180542,0.91012436,0.08651888,0.0033567108,0.023596216,0.43611437,0.5402894,0.71054035,0.27011716,0.019342445,0.93663085,0.05891409,0.004455029,0.8527098,0.14285615,0.0044341097,0.8542453,0.13825108,0.007503685,0.22374164,0.7459556,0.0303027,0.7675256,0.22864246,0.0038319172,0.8615221,0.1320312,0.006446671,0.49075174,0.47264954,0.036598764,0.53409266,0.45707962,0.008827678,0.645555,0.34147748,0.012967535,0.8794979,0.117438786,0.0030633253,0.9132454,0.08482164,0.001933026,0.8679175,0.12733896,0.00474366,0.2096358,0.76930225,0.021061921,0.3521789,0.6278841,0.019937014,0.7304427,0.25917077,0.010386452,0.750256,0.24294168,0.0068022357,0.49730685,0.49003208,0.012661047,0.59807444,0.39013842,0.011787071,0.57132244,0.38520953,0.043468043
0.29084966,0.6878769,0.021273531,0.689948,0.3017964,0.008255607,0.83341545,0.1610627,0.005521925,0.95721346,0.04021166,0.002574873,0.12092173,0.7963507,0.08272751,0.93635666,0.061159354,0.0024839474,0.22659436,0.56159794,0.21180762,0.3957831,0.5887755,0.015441402,0.8170747,0.1779391,0.004986125,0.5815671,0.40975952,0.008673344,0.9330161,0.0645968,0.002387049,0.5305598,0.46128604,0.008154229,0.7001582,0.28573114,0.014110686,0.12743776,0.79181045,0.080751725,0.3054775,0.6579605,0.03656202,0.07071118,0.62371534,0.30557346,0.34078485,0.6124978,0.04671728,0.7872711,0.20812085,0.0046080383,0.65471286,0.3361183,0.009168802,0.82869536,0.16744764,0.0038570266,0.6516281,0.3399567,0.008415252,0.9183951,0.07720541,0.00439947,0.73689824,0.2468585,0.016243247,0.38144696,0.598837,0.019715987,0.08772429,0.85300505,0.05927064
0.7026409,0.2876319,0.009727327,0.72717243,0.2636275,0.009200081,0.53677416,0.45372102,0.009504821,0.7618912,0.23155285,0.006555859,0.9440471,0.05387381,0.0020790317,0.844382,0.1524952,0.0031228191,0.36559296,0.5969165,0.03749057,0.6427877,0.34592873,0.011283619,0.8736434,0.12383204,0.0025245172,0.7334751,0.2563598,0.010165124,0.3405233,0.58590186,0.07357482,0.031476855,0.9287082,0.03981502,0.8017016,0.19377765,0.0045207324,0.5443684,0.44361725,0.012014342,0.8227711,0.17282635,0.0044026533,0.14870556,0.73129666,0.119997784,0.091936186,0.8751373,0.032926433,0.7683787,0.2263982,0.0052231383,0.0986453,0.87503564,0.026319064,0.70771617,0.28497338,0.007310451,0.2860065,0.69940686,0.01458668,0.39283568,0.57966727,0.02749705,0.15206695,0.822193,0.025739955,0.035434626,0.8444924,0.12007303,0.75433487,0.23937124,0.0062939487
0.88344014,0.11237437,0.004185501,0.04162888,0.7550101,0.20336099,0.6024965,0.37902933,0.01847411,0.51513463,0.46643338,0.018432062,0.9553713,0.04268981,0.0019388528,0.45059273,0.5356014,0.013805847,0.6923409,0.28705817,0.020600917,0.76262915,0.22954416,0.007826697,0.8677575,0.12923156,0.0030109999,0.8713599,0.12548096,0.0031591386,0.007059558,0.26229396,0.7306465,0.911139,0.0854214,0.0034395533,0.05338143,0.9038604,0.042758152,0.5485632,0.43527833,0.016158488,0.5856048,0.4076761,0.006719161,0.008653353,0.7570174,0.23432928,0.43252477,0.5161158,0.051359486,0.94166005,0.055470664,0.0028693383,0.02359709,0.8057342,0.17066872,0.15639102,0.44210452,0.40150452,0.48456088,0.4894605,0.025978582,0.72035396,0.27375764,0.005888484,0.7332887,0.25862613,0.008085214,0.8389557,0.15725541,0.00378892,0.0021611277,0.24265157,0.75518733
0.34017044,0.6256291,0.03420045,0.21388161,0.7112823,0.07483613,0.23758127,0.70491976,0.057499014,0.28941837,0.6849018,0.025679825,0.17957109,0.76522225,0.055206664,0.14951403,0.829386,0.021099927,0.61258763,0.36972308,0.01768927,0.13306043,0.8034702,0.06346938,0.1157654,0.85940224,0.02483234,0.41108236,0.5657755,0.023142133,0.7589851,0.23417307,0.006841799,0.71331555,0.27806422,0.008620215,0.38944763,0.55216444,0.058387913,0.8862645,0.10686795,0.006867534,0.4494943,0.5391243,0.011381371,0.8562321,0.13705905,0.006708789,0.5868682,0.394112,0.019019807,0.30711004,0.585803,0.10708701,0.91663027,0.07578536,0.0075843725,0.325004,0.65083855,0.024157397,0.18745646,0.7850939,0.027449591,0.62893987,0.36206004,0.009000164,0.75284237,0.24042898,0.0067286356,0.68259966,0.30754328,0.009857047,0.89420366,0.102356754,0.0034396101
0.17691265,0.7883895,0.034697857,0.031236669,0.8349501,0.13381325,0.59969574,0.37983426,0.020469926,0.7542388,0.23259467,0.013166606,0.051967762,0.44151312,0.50651914,0.7147076,0.27877805,0.006514335,0.21785031,0.7417657,0.040384077,0.30149788,0.66707593,0.03142615,0.37953863,0.541255,0.079206444,0.5711474,0.41988257,0.008969968,0.87569916,0.12144443,0.0028563226,0.1889226,0.79000854,0.021068823,0.01237611,0.52633595,0.46128792,0.86076397,0.13644136,0.0027947286,0.32921308,0.6573631,0.013423826,0.9172172,0.0798325,0.0029503054,0.0930969,0.8631569,0.043746177,0.117827795,0.8487965,0.033375725,0.82462317,0.17010652,0.005270295,0.17787333,0.7958868,0.026239866,0.8967117,0.098256454,0.005031797,0.34433153,0.62410575,0.03156265,0.05901442,0.8441414,0.09684423,0.015205455,0.22608605,0.7587085,0.73944056,0.25199866,0.008560784
0.7854226,0.20458762,0.00998978,0.8855154,0.10744216,0.00704244,0.46550184,0.51329577,0.021202376,0.19018357,0.77775156,0.032064937,0.7278969,0.26274055,0.00936251,0.7602761,0.23281534,0.006908602,0.74846786,0.24436386,0.0071682595,0.19009636,0.7786352,0.031268395,0.079924814,0.8299756,0.0900997,0.5328556,0.44983205,0.017312355,0.38562468,0.5991907,0.015184506,0.048286166,0.6534816,0.2982322,0.27949998,0.63583595,0.084664054,0.21047993,0.75889724,0.03062287,0.41881683,0.5667953,0.014387872,0.68203217,0.3068426,0.011125244,0.5106499,0.475456,0.013894042,0.039880183,0.9186243,0.04149555,0.024955494,0.42427295,0.55077153,0.03909562,0.5805088,0.38039553,0.40365228,0.5826057,0.013742009,0.27750763,0.5850627,0.13742967,0.8754739,0.1213413,0.0031848317,0.0045923195,0.8213773,0.1740303,0.6325196,0.3576189,0.009861502
